gender,category_name,question,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,grade,comment
남,직업세계이해 및 건강한 직업의식,내 생각에 직업이 필요한 이유는,돈을 털기 위해,,,,,,중,직업의 역할 중 생계유지 목적에 초점을 두고 있다. 돈을 터는 부분에 다양한 직업 활동이 있을 수 있다는 가능성을 잘 고려하지 못한 응답이다.
남,자기이해,내가 잘 하는 것은,체육이다,,,,,,상,자신의 소질에 대하여 구체적이고 긍정적으로 표현하였다.
남,교육기회 및 직업정보 탐색능력,"관심 있는 직업에 대해 더 알고 싶을 때, 나는",인터넷에 찾아본다,,,,,,상,관심이 있는 직업의 정보를 탐색하기 위해 노력하고 있다.
남,자기이해,내가 가장 소중하게 여기는 것은,가족이다,,,,,,상,가족을 가장 소중하게 생각하는 것을 통해 긍정적인 대인관계를 형성하고 있을 가능성이 있다.
남,대인관계 및 의사소통 역량,학교에서 친구들과 이야기를 나누는 것은 나에게,너무 재밌다,,,,,,중,친구들과의 대화가 단순히 재미있다는 표현을 쓰고 있다.
여,진로의사결정능력 및 진로설계와 준비,"진로에 관하여 부모님과 의견이 다를 때, 나의 해결방법은 __________________이다.",조금 더 생각을 해보는 것,,,,,,중,부모님과 자신의 진로에 관하여 의견이 다를 경우 조금 더 생각을 해본다는 해결방법을 제시하였다. 그러나 구체적인 탐색을 통해 자신이 생각해볼 수 있는 더 많은 해결방법이 있는지 확인해볼 필요가 있다.
여,교육기회 및 직업정보 탐색능력,"관심 있는 직업에 대해 더 알고 싶을 때, 나는",인터넷에 검색하거나 부모님께 여줘본다,,,,,,상,적극적으로 진로나 직업정보를 탐색하기 위해 노력하고 있다.
여,대인관계 및 의사소통 역량,학교에서 친구들과 이야기를 나누는 것은 나에게,즐거움이다,,,,,,상,학교에서 친구들과 이야기를 나누는 것이 학생에게 즐거움이 될 정도로 학교에서의 친구들과의 관계가 안정적으로 형성되어 있다.
여,교육기회 및 직업정보 탐색능력,내가 공부를 하는 이유는,공부는 필요하기 때문이다,,,,,,중,"진로와 학습동기를 연결 짓고 있으나, 구체적으로 표현하지 않는다."
여,긍정적자아상,엄마는 나를,예뻐해 주신다,,,,,,상,아빠는 나를 예뻐하신다 | 상 | 엄마는 나를 소중한 딸이라 생각하며 예뻐해 주신다. 그 이유는 내가 소중하기 때문이다. 아빠는 나를 아들이라 생각하며 예뻐해 주신다. 이유는 내가 멋있기 때문이다.
여,진로의사결정능력 및 진로설계와 준비,내가 원하는 직업을 갖기 위해 현재 하고 있는 노력은 _______________________이다.,열심히 공부하는 것,,,,,,중,"원하는 직업을 위해 현재 하고 있는 노력이 '공부'라고만 응답하여, 직업을 위한 노력이 드러나지 않는다."
여,미래에 대한 기대,앞으로 가장 걱정되는 것은 __________________________________이다.,내 진로,,,,,,중,"진로에 대해 걱정되고 불안한 마음이 있는 것은 사실이나, 진로외적인 부분에 초점을 두어 표현되었다.
구체적인 진로장벽에 대해 탐색이 필요하며  걱정에 대한 합리적인 방안을 제시해 줄 필요가 있다."
남,대인관계 및 의사소통 역량,"부모님과 의견이 다를 때, 나는",부모님의 의견을 따른다,,,,,,중,"*부모와의 관계에 있어서 자신의 의견을 주장하거나 불만을 표현하지 못하며 부모의 의견에 동조함.
*어떤 경우에 자신의 의견을 따르는지 확인할 필요가 있음."
남,교육기회 및 직업정보 탐색능력,초등학교를 졸업하면,직장에 다닌다,,,,,,중,초등학교 졸업 이후의 진로세계를 파악하지 못하고 있다.
남,긍정적자아상,나는 ___________________________(한) 사람이다.,노래를 좋아하는,,,,,,상,자신을 긍정적으로 인식하고 있으며 노래를 좋아하는 특성을 가진 사람으로 표현하였다.
남,자기이해,내가 좋아하거나 즐거워하는 활동은,"레고, 게임",,,,,,중,"좋아하는 활동이 구체적이나, 싫어하는 활동도 언급하고 있다."
남,자기이해,"내가 좋아하는 과목은 _________이고, 그 이유는 ___________________이다.","체육, 창체",체육은 친구들과 신나게 놀 수 있고 창체는 그냥,,,,,중,좋아하는 과목과 이유를 구체적으로 표현하였으나 전반적으로 학업 흥미가 낮고 교육적 관심이 덜한 상태로 보인다. 추가적인 질문을 통해 해당 학생의 상태를 구체적으로 확인할 필요가 있다.
남,미래에 대한 기대,부모님은 내가 커서 __________________이(가) 되기를 바라신다.,행복하게 살기,,,,,,중,"부모님의 기대에 대해 인식은 하고 있으나, 표현이 추상적이다.
어떤 삶을 살기를 바라시는지 조금 더 탐색해 볼 필요가 있다."
여,대인관계 및 의사소통 역량,나에게 친구란,안 좋기도 하면서 좋기도 하는 추억이다,,,,,,중,또래관계를 긍정적으로 경험하고 있는 것으로 보입니다. 다만 안 좋았던 기억도 있다고 하였는데 그 안 좋았던 기억이 무엇인지 탐색해 볼 필요가 있습니다.
여,교육기회 및 직업정보 탐색능력,"관심 있는 직업에 대해 더 알고 싶을 때, 나는",그냥 그 질문에 대해 내가 상상을 해서 답을 찾는다,,,,,,상,진로 탐색에 대한 방법과 도구를 인식하고 있다.
여,미래에 대한 기대,앞으로 가장 기대되는 것은 __________________________________이다.,내가 성인이 되는 것,,,,,,중,성인이 되는 것 자체에 대해서는 의미를 부여하고 있으나 아직 다가오지 않은 미래의 일이기에 기대감보다는 두려움이 앞선 것으로 보인다.
여,미래에 대한 기대,앞으로 가장 걱정되는 것은 __________________________________이다.,엄마 아빠가 돌아가시면 동생이랑 어떻게 사는 것,,,,,,하,*가족의 죽음과 관련하여 미래에 걱정되는 것을 나열하였음. 자신의 미래 삶에 대하여 구체적으로 계획하고 준비하기 어려움.
남,진로의사결정능력 및 진로설계와 준비,"어떤 일을 할 때, 계획을 세우는 것은",해야한다,,,,,,상,"자신의 해야할 일에 대해 계획하는 것이 필요하다고 인식하고 있다.
또한, 계획을 세우는 것이 자신의 장점이라고 생각하고 있다."
여,자기이해,"내가 좋아하는 과목은 _________이고, 그 이유는 ___________________이다.",미술,그림을 좋아해서,,,,,상,좋아하는 과목에 대해서 구체적으로표현하고 있으며 해당 이유가 자신의 소질 및 적성과 연결된다.
여,자기이해,내가 가장 소중하게 여기는 것은,가족과 친구다,,,,,,상,자신이 소중하게 여기는 사람들과 긍정적인 관계를 형성하고 있다. 사회적 관계를 중요한 가치로 인식하고 있다.
남,대인관계 및 의사소통 역량,학교에서 친구들과 이야기를 나누는 것은 나에게,큰 행복이다,,,,,,중,대인관계의 중요성에 대해 인식하고 있다.
남,자기이해,내가 잘 하는 것은,"피아노 치기, 글쓰기이다",,,,,,상,자신의 소질과 적성을 구체적이고 긍정적으로 표현하였다.
남,직업세계이해 및 건강한 직업의식,내 생각에 좋은 직업이란,"자신이 정말 하고 싶은 것, 누군가에게 도움이 되는 것이 좋은 직업이라고 생각한다",,,,,,중,"진로 목표가 자신의 흥미 및 적성에 초점이 맞춰져 있다는 측면에서 좋은 직업에 대한 생각도 적성, 흥미와 관련이 있을 것으로 보임.
다만 추가적인 직업 탐색이 필요해 보임."
남,긍정적자아상,나의 장점은,남의 말에 귀 기울인다는 점,,,,,,상,자신의 장점에 대해 구체적으로 알고 있으며 표현하였다. 타인의 이야기에 귀 기울여 듣는 것을 자신의 능력으로 인식하고 있다.
남,진로의사결정능력 및 진로설계와 준비,내가 원하는 직업을 갖기 위해 현재 하고 있는 노력은 _______________________이다.,영상을 찍어 올리는 것,,,,,,상,"특별한 노력 없이 단순히 영상을 올리는 것만으로 원하는 직업을 갖기 위해 필요한 자격을 얻을 수 있다고 생각하는 것은 아닌지 확인할 필요가 있음. | 중 | 진로목표 달성을 위한 진로 당사자의 노력과 의지를 단순한 동영싱 촬영으로 표현함.
현재 어떤 노력을 하고 있는지 구체적인 탐색이 필요함."
여,직업세계이해 및 건강한 직업의식,내 생각에 직업이 필요한 이유는,사람들에게 도움과 재미를 주기 위해서다,,,,,,상,"직업의 필요성과 역할에 대해 구체적으로 인식하고 있으며, 직업의 사회적 역할에 대해서도 잘 이해하고 있음."
여,긍정적자아상,나의 장점은,남을 먼저 생각해 주는 것이다,,,,,,상,"자신의 장점을 먼저 기술하기 보다 타인을 먼저 배려하는 것을 장점으로 인식하고 있다.
남을 먼저 생각해 주는 것이 어떤 장점인지 구체적으로 탐색이 필요하다."
여,자기이해,내가 가장 소중하게 여기는 것은,친구다,,,,,,중,"자신이 추구하는 가치를 구체적으로 표현했으나 사회적 관계가 중요한 이유에 대한 추가 탐색이 필요하다.
또한 친구를 소중하게 여기는 이유가 무엇인지 탐색하여 학생의 자존감과 또래 관계에 대해서 살펴보면 좋겠다."
여,진로의사결정능력 및 진로설계와 준비,"나는 커서 ①______________가 되고 싶다. 그 이유는 ____________________이다.
나는 커서 ②______________가 되고 싶다. 그 이유는 ____________________이다.
나는 커서 ③______________가 되고 싶다. 그 이유는 ____________________이다.",요리사,아빠가 요리를 잘하기 때문,운동선수,운동을 잘하고 좋아해서,부자,돈이 많으면 행복한 일들이 있을 것 같아서,중,자신의 구체적인 진로 목표가 설정되어 있는 것으로 보이고 돈을 많이 버는 것을 중요하게 여기고 있다.
여,직업세계이해 및 건강한 직업의식,내 생각에 좋은 직업이란,사람들을 행복하게 해주는 것이다,,,,,,상,좋은 직업의 기준을 사람들을 행복하게 하는 것으로 표현하였다.
여,자기이해,"내가 좋아하는 과목은 _________이고, 그 이유는 ___________________이다.",체육,운동이 되고 재미있어서,,,,,중,"체육활동이 좋은 이유를 명확히 알고 있지는 않으나, 좋아하는 활동으로 다양하게 표현하였다."
남,긍정적자아상,나의 장점은,친화력이 좋다,,,,,,상,자신의 장점에 대해 구체적으로 인식하고 있다. 자신의 친화력이 좋은 점이 진로에 어떻게 도움이 되는지 추가질문이 필요하다.
남,대인관계 및 의사소통 역량,"부모님과 의견이 다를 때, 나는",내 의견을 논리적으로 설명한다,,,,,,상,부모님과 의견 차이가 있을 때 자신의 의견을 주장하여 부모님의 의견이 틀린 것으로 인식하도록 유도하고 있다. 이러한 사용 방식을 통해서는 자아중심적이고 의사소통 방식을 파악하기 어렵다.
남,대인관계 및 의사소통 역량,나에게 친구란,나의 외로움을 덜어주는 존재이다,,,,,,상,"또래 관계의 중요성 인식하고 있고, 긍정적인 또래 관계를 형성하고 있다.
외로움을 덜어주는 존재라는 것이 어떤 의미인지 탐색이 필요하다."
남,대인관계 및 의사소통 역량,학교에서 친구들과 이야기를 나누는 것은 나에게,큰 재미다,,,,,,상,"또래 관계의 중요성을 인식하고 있고 즐거운 대상으로 인식하고 있다.
또래와의 관계에서 자신의 의사소통 방식에 대해 구체적으로 표현하였다. 친구들과 이야기를 나누는 것이 어떤 면에서 재미를 느끼는 지에 대해 탐색해보면 좋을 듯 하다."
남,자기이해,내가 좋아하거나 즐거워하는 활동은,농구이다,,,,,,중,"현재 즐겨하는 활동을 기술하였고, 진로와 관련 지어 생각해 볼 의미가 있는지 확인이 필요하다."
